,Name,sandbox
358,Mike Boctor,https://www.sandbox.csun.edu/faculty/mike.boctor
359,Juliette Boewe,https://www.sandbox.csun.edu/faculty/juliette.boewe
360,David D Bogumil,https://www.sandbox.csun.edu/faculty/david.bogumil
361,Alexander Bojkov,https://www.sandbox.csun.edu/faculty/alexander.bojkov.50
362,Maro Bojolyan,https://www.sandbox.csun.edu/faculty/maro.bojolyan
363,Chris Bolsmann,https://www.sandbox.csun.edu/faculty/chris.bolsmann
364,Kimberly Bonfiglio,https://www.sandbox.csun.edu/faculty/kimberly.bonfiglio
365,Michael Bonitatis,https://www.sandbox.csun.edu/faculty/michael.bonitatis
366,Monica C Boomgard,https://www.sandbox.csun.edu/faculty/monica.boomgard
367,Laurie A Borchard,https://www.sandbox.csun.edu/faculty/laurie.borchard
368,Ronald M Borczon,https://www.sandbox.csun.edu/faculty/ron.borczon
369,Clementine Bordeaux,https://www.sandbox.csun.edu/faculty/clementine.bordeaux
370,Jean L Bordeaux,https://www.sandbox.csun.edu/faculty/jean.bordeaux
371,Eric Bordenkircher,https://www.sandbox.csun.edu/faculty/eric.bordenkircher
372,"Gretchen L Boria-Perez, PhD",https://www.sandbox.csun.edu/faculty/gretchen.boriaperez
373,Soheil Boroushaki,https://www.sandbox.csun.edu/faculty/soheil.boroushaki
374,Holly Boruck,https://www.sandbox.csun.edu/faculty/holly.boruck
375,Anna Bosler,https://www.sandbox.csun.edu/faculty/annie.bosler
376,Adriana Botic,https://www.sandbox.csun.edu/faculty/adriana.botic
377,Ahmed Bouguarche,https://www.sandbox.csun.edu/faculty/ahmed.bouguarche
378,Abdelaziz Boulesbaa,https://www.sandbox.csun.edu/faculty/abdelaziz.boulesbaa
379,Pamela J Bourgeois,https://www.sandbox.csun.edu/faculty/pamela.bourgeois
380,Christian Bouyer,https://www.sandbox.csun.edu/faculty/christian.bouyer
381,Linda S Bowen,https://www.sandbox.csun.edu/faculty/linda.s.bowen
382,William Bowen,https://www.sandbox.csun.edu/faculty/william.bowen
383,Michele Bowes,https://www.sandbox.csun.edu/faculty/michele.bowes
384,Thomas P Boxwell,https://www.sandbox.csun.edu/faculty/thomas.boxwell
385,Marine Boyadzhyan,https://www.sandbox.csun.edu/faculty/marine.boyadzhyan.734
386,David M Boyajian,https://www.sandbox.csun.edu/faculty/david.boyajian
387,Colleen Boyd,https://www.sandbox.csun.edu/faculty/colleen.boyd
388,Teresa S Boyer,https://www.sandbox.csun.edu/faculty/teresa.boyer
389,David E Boyns,https://www.sandbox.csun.edu/faculty/david.boyns
390,ESTELLE BRAAF,https://www.sandbox.csun.edu/faculty/estelle.braaf
391,James B Bracken,https://www.sandbox.csun.edu/faculty/james.b.bracken
392,Leigh A Bradberry,https://www.sandbox.csun.edu/faculty/leigh.bradberry
393,Linda A Bradley,https://www.sandbox.csun.edu/faculty/linda.bradley
394,Keith Brady,https://www.sandbox.csun.edu/faculty/keith.brady
395,Kimmerly D Brady,https://www.sandbox.csun.edu/faculty/kimmerly.brady
396,Danielle L Bram,https://www.sandbox.csun.edu/faculty/danielle.bram
397,Judith Brame,https://www.sandbox.csun.edu/faculty/judith.brame.20
398,Verity Branco,https://www.sandbox.csun.edu/faculty/verity.branco
399,Mariana Branda-Gherardi,https://www.sandbox.csun.edu/faculty/mariana.branda-gherardi
400,Lee R Brautman,https://www.sandbox.csun.edu/faculty/lee.brautman
401,Charles Braverman,https://www.sandbox.csun.edu/faculty/charles.braverman
402,"Erin Bray, Ph.D.",https://www.sandbox.csun.edu/faculty/erin.bray
403,Mary K. Breazeale,https://www.sandbox.csun.edu/faculty/kenon.breazeale
404,Rodney K Brecheen-kirkton,https://www.sandbox.csun.edu/faculty/kent.kirkton
405,Stephen A Breen,https://www.sandbox.csun.edu/faculty/stephen.breen
406,Nicolas Breit,https://www.sandbox.csun.edu/faculty/nick.breit
407,Raymond J Brie,https://www.sandbox.csun.edu/faculty/raymond.brie
408,David Bright,https://www.sandbox.csun.edu/faculty/david.bright
409,Shira B Brill,https://www.sandbox.csun.edu/faculty/shira.brill
410,Alisa Brindley,https://www.sandbox.csun.edu/faculty/alisa.brindley
411,Claire C Bristow,https://www.sandbox.csun.edu/faculty/claire.bristow
412,Samuel Britten,https://www.sandbox.csun.edu/faculty/samuel.d.britten
413,Augusto Britton Del Rio,https://www.sandbox.csun.edu/faculty/augusto.brittondelrio
414,Bernardean Broadous,https://www.sandbox.csun.edu/faculty/bernardean.broadous
415,Deborakh A Broadous,https://www.sandbox.csun.edu/faculty/deborakh.a.broadous
416,Brianna L Broady,https://www.sandbox.csun.edu/faculty/brianna.broady
417,Robert Brode,https://www.sandbox.csun.edu/faculty/robert.brode
418,Tanya Brodsky,https://www.sandbox.csun.edu/faculty/tanya.brodsky
419,John Broesamle,https://www.sandbox.csun.edu/faculty/john.j.broesamle
420,Gidget Brogdon,https://www.sandbox.csun.edu/faculty/gidget.brogdon.982
421,"George E Brogmus, MS, CPE",https://www.sandbox.csun.edu/faculty/george.brogmus
422,Tiffani A Brooks,https://www.sandbox.csun.edu/faculty/tiffani.brooks
423,Joyce L Broussard,https://www.sandbox.csun.edu/faculty/joyce.broussard
424,Jennifer K Browder,https://www.sandbox.csun.edu/faculty/jennifer.browder
425,Anthony E Brown,https://www.sandbox.csun.edu/faculty/anthony.brown
426,Betty A Brown,https://www.sandbox.csun.edu/faculty/betty.a.brown
427,Jodi L Brown,https://www.sandbox.csun.edu/faculty/jodi.brown
428,Matthew D Brown,https://www.sandbox.csun.edu/faculty/matthew.brown
429,Scott Brown,https://www.sandbox.csun.edu/faculty/scott.brown
430,Shira J Brown,https://www.sandbox.csun.edu/faculty/shira.brown
431,Thomas P Brown,https://www.sandbox.csun.edu/faculty/tom.brown
432,William Brown,https://www.sandbox.csun.edu/faculty/william.brown
433,Rashitta Z Brown-elize,https://www.sandbox.csun.edu/faculty/rashitta.brown
434,Don R Brownlee,https://www.sandbox.csun.edu/faculty/don.brownlee
435,Michelle Hofmann,https://www.sandbox.csun.edu/faculty/michelle.hofmann
436,Matthew Bruns,https://www.sandbox.csun.edu/faculty/matthew.bruns
437,Joyce Marie Brusasco,https://www.sandbox.csun.edu/faculty/joyce.brusasco.61
438,Michael Bruse,https://www.sandbox.csun.edu/faculty/michael.bruse
439,John M Bruton,https://www.sandbox.csun.edu/faculty/john.bruton
440,Verne Bryant,https://www.sandbox.csun.edu/faculty/vern.bryant
441,Michael E Bryson,https://www.sandbox.csun.edu/faculty/michael.bryson
442,Shonda Buchanan,https://www.sandbox.csun.edu/faculty/shonda.buchanan
443,Katisse A Buckingham,https://www.sandbox.csun.edu/faculty/katisse.buckingham
444,Alan Buckley,https://www.sandbox.csun.edu/faculty/alan.buckley
445,Michael R Bucklin,https://www.sandbox.csun.edu/faculty/michael.bucklin
446,"David Bueche MS, CSP",https://www.sandbox.csun.edu/faculty/david.bueche
447,Kathryn Buechel,https://www.sandbox.csun.edu/faculty/kathryn.buechel
448,Gabriel Buelna,https://www.sandbox.csun.edu/faculty/gabriel.buelna
449,Xavier Buelna,https://www.sandbox.csun.edu/faculty/xavier.buelna.18
450,Tracy L Buenavista,https://www.sandbox.csun.edu/faculty/tracy.buenavista
451,Chris Bulock,https://www.sandbox.csun.edu/faculty/christopher.bulock
452,Anita Bunn,https://www.sandbox.csun.edu/faculty/anita.bunn
453,John N Buonamassa,https://www.sandbox.csun.edu/faculty/john.buonamassa
454,Carolyn R Burch,https://www.sandbox.csun.edu/faculty/carolyn.burch
455,Monica Burdex-Esposito,https://www.sandbox.csun.edu/faculty/monica.burdex
456,John Robert Burger,https://www.sandbox.csun.edu/faculty/robert.burger
457,Annie Burke-Doe,https://www.sandbox.csun.edu/faculty/annie.burkedoe
458,Sloane C Burke-Winkelman,https://www.sandbox.csun.edu/faculty/sloane.burke
459,Brian Burkhart,https://www.sandbox.csun.edu/faculty/brian.burkhart
460,Margaret Burkhart,https://www.sandbox.csun.edu/faculty/margaret.burkhart
461,Christian Burleson,https://www.sandbox.csun.edu/faculty/christian.burleson
462,Bruce C Burnam,https://www.sandbox.csun.edu/faculty/bruce.burnam
463,Isabel Burrows,https://www.sandbox.csun.edu/faculty/isabel.burrows
464,Joyce H Burstein,https://www.sandbox.csun.edu/faculty/joyce.burstein
465,Nancy D Burstein,https://www.sandbox.csun.edu/faculty/nancy.burstein
466,Sloane J Burt,https://www.sandbox.csun.edu/faculty/sloane.burt
467,Thomas M Burton,https://www.sandbox.csun.edu/faculty/thomas.burton
468,Charles Bush,https://www.sandbox.csun.edu/faculty/charles.bush
469,Alison Butler,https://www.sandbox.csun.edu/faculty/alison.maggart
470,Donald C Butler,https://www.sandbox.csun.edu/faculty/donald.butler
471,Deborah Buttitta,https://www.sandbox.csun.edu/faculty/deborah.buttitta
472,Michael A Button,https://www.sandbox.csun.edu/faculty/michael.button
473,Lauren Byler,https://www.sandbox.csun.edu/faculty/lauren.byler
474,Beverly J Cabello,https://www.sandbox.csun.edu/faculty/beverly.cabello
475,Vaughn P Cable,https://www.sandbox.csun.edu/faculty/vaughn.cable
476,Marisela Cabral-Centeno,https://www.sandbox.csun.edu/faculty/marisela.cabral
477,Natalia Cacho,https://www.sandbox.csun.edu/faculty/ivalu.cacho
478,Ana C Cadavid,https://www.sandbox.csun.edu/faculty/ana.cadavid
479,Matthew A Cahn,https://www.sandbox.csun.edu/faculty/matthew.cahn
480,Yi Cai,https://www.sandbox.csun.edu/faculty/yi.cai
481,David D Cain,https://www.sandbox.csun.edu/faculty/david.cain
482,Rebecca Cajucom,https://www.sandbox.csun.edu/faculty/rebecca.cajucom
483,Siouxsie Calderon,https://www.sandbox.csun.edu/faculty/siouxsie.calderon
484,Ben Caldwell,https://www.sandbox.csun.edu/faculty/benjamin.caldwell
485,Dwight Call,https://www.sandbox.csun.edu/faculty/dwight.call
486,Ray Calnan,https://www.sandbox.csun.edu/faculty/ray.calnan
487,Philip A Calvert,https://www.sandbox.csun.edu/faculty/phil.calvert
488,Tissyana Camacho,https://www.sandbox.csun.edu/faculty/tissyana.camacho
489,Sakile K Camara,https://www.sandbox.csun.edu/faculty/sakile.camara
490,Donald Cameron,https://www.sandbox.csun.edu/faculty/donald.cameron
491,Michael Cameron,https://www.sandbox.csun.edu/faculty/michael.cameron
492,Richard L Camp,https://www.sandbox.csun.edu/faculty/richard.camp
493,Esteban Campa,https://www.sandbox.csun.edu/faculty/esteban.campa
494,Bonita Campbell,https://www.sandbox.csun.edu/faculty/bonita.campbell
495,Christina J Campbell,https://www.sandbox.csun.edu/faculty/christina.campbell
496,Jeffrey A Campbell,https://www.sandbox.csun.edu/faculty/jeff.campbell
497,Lori A Campbell,https://www.sandbox.csun.edu/faculty/lori.campbell
498,Mark D Campbell,https://www.sandbox.csun.edu/faculty/mark.campbell1
499,Warren M Campbell,https://www.sandbox.csun.edu/faculty/warren.campbell
500,Alberto Candel,https://www.sandbox.csun.edu/faculty/alberto.candel
501,Roberto Cani,https://www.sandbox.csun.edu/faculty/roberto.cani
502,Guido Canzona,https://www.sandbox.csun.edu/faculty/quido.canzona
503,Wei Cao,https://www.sandbox.csun.edu/faculty/wei.cao
504,Moshoula Capous desyllas,https://www.sandbox.csun.edu/faculty/moshoula.capousdesyllas
505,Eve H Caram,https://www.sandbox.csun.edu/faculty/eve.caram
506,Mauro Carassai,https://www.sandbox.csun.edu/faculty/mauro.carassai
507,Jesus V Carbonell,https://www.sandbox.csun.edu/faculty/jesus.v.carbonell
508,Raul Cardoza,https://www.sandbox.csun.edu/faculty/raul.cardoza
509,Larry Caretto,https://www.sandbox.csun.edu/faculty/larry.caretto
510,Anne Sorensen,https://www.sandbox.csun.edu/faculty/anne.carle
511,Vanessa Carlisle,https://www.sandbox.csun.edu/faculty/vanessa.carlisle
512,John H Carlson,https://www.sandbox.csun.edu/faculty/john.carlson
513,Chen Carmi,https://www.sandbox.csun.edu/faculty/chen.carmi
514,Karen Dee Carpenter,https://www.sandbox.csun.edu/faculty/karen.carpenter
515,Robert C Carpenter,https://www.sandbox.csun.edu/faculty/robert.carpenter
516,Martha A Carr,https://www.sandbox.csun.edu/faculty/martha.carr
517,Nanci K Carr,https://www.sandbox.csun.edu/faculty/nanci.carr
518,Douglas G Carranza,https://www.sandbox.csun.edu/faculty/douglas.carranza
519,Jose Carranza,https://www.sandbox.csun.edu/faculty/jose.carranza
520,Nicholas Carrillo,https://www.sandbox.csun.edu/faculty/nicholas.carrillo.980
521,Aimee M Carrillo rowe,https://www.sandbox.csun.edu/faculty/aimee.carrillorowe
522,Raylean L Carrle,https://www.sandbox.csun.edu/faculty/raylean.carrle
523,Edward J Carroll,https://www.sandbox.csun.edu/faculty/edward.carroll
524,Kimberly T Carroll,https://www.sandbox.csun.edu/faculty/kimberly.carroll
525,Sandy Carroll,https://www.sandbox.csun.edu/faculty/sandy.carroll
526,Hannah Carter,https://www.sandbox.csun.edu/faculty/hannah.carter
527,Michael J Carter,https://www.sandbox.csun.edu/faculty/michael.carter
528,Marie A Cartier,https://www.sandbox.csun.edu/faculty/marie.cartier
529,Laurie M Cartwright,https://www.sandbox.csun.edu/faculty/laurie.cartwright
530,David Cary,https://www.sandbox.csun.edu/faculty/david.cary
531,Peter J Cassidy,https://www.sandbox.csun.edu/faculty/peter.cassidy
532,Richard T Castallo,https://www.sandbox.csun.edu/faculty/richard.castallo
533,Roslynn R Casterline,https://www.sandbox.csun.edu/faculty/roslynn.casterline
534,Francisca Castillo,https://www.sandbox.csun.edu/faculty/francisca.castillo
535,Misty Castle,https://www.sandbox.csun.edu/faculty/heather.castle
536,James D Castro,https://www.sandbox.csun.edu/faculty/jim.castro
537,Brian Castronovo,https://www.sandbox.csun.edu/faculty/brian.castronovo
538,Francis Catalano,https://www.sandbox.csun.edu/faculty/francis.catalano
539,Christopher Cathcart,https://www.sandbox.csun.edu/faculty/christopher.cathcart
540,Sarah Cathcart,https://www.sandbox.csun.edu/faculty/sarah.cathcart
541,Karla Cativo,https://www.sandbox.csun.edu/faculty/karla.cativo
542,Robinson Cecil,https://www.sandbox.csun.edu/faculty/robinson.cecil
543,Miguel A Ceja,https://www.sandbox.csun.edu/faculty/miguel.ceja
544,Yreina D Cervantez,https://www.sandbox.csun.edu/faculty/yreina.cervantez
545,Chris L Chabot,https://www.sandbox.csun.edu/faculty/chris.chabot
546,Nayeli Chacon,https://www.sandbox.csun.edu/faculty/nayeli.chacon
547,Rosamaria Chacon,https://www.sandbox.csun.edu/faculty/rosamaria.chacon
548,Esther Chae,https://www.sandbox.csun.edu/faculty/esther.chae
549,Zhen Chai,https://www.sandbox.csun.edu/faculty/zhen.chai
550,Kalyan S Chakravarty,https://www.sandbox.csun.edu/faculty/kalyan.chakravarty
551,Richard Chambers,https://www.sandbox.csun.edu/faculty/richard.chambers
552,Narayan Champawat,https://www.sandbox.csun.edu/faculty/narayan.champawat
553,Marsha C Chan,https://www.sandbox.csun.edu/faculty/marsha.chan
554,Michelle Chan,https://www.sandbox.csun.edu/faculty/michelle.chan.513
555,Thomas Chan,https://www.sandbox.csun.edu/faculty/thomas.chan
556,Carmen R Chandler,https://www.sandbox.csun.edu/faculty/carmen.chandler
557,Anupama Chandran,https://www.sandbox.csun.edu/faculty/anupama.chandran
558,Dan Chang,https://www.sandbox.csun.edu/faculty/dan.chang
559,Julia W Chang,https://www.sandbox.csun.edu/faculty/julia.chang
560,Kang J Chang,https://www.sandbox.csun.edu/faculty/kang.chang
561,Mu-sheng Chang,https://www.sandbox.csun.edu/faculty/musheng.chang
562,Shuo Hung Chang,https://www.sandbox.csun.edu/faculty/shuohung.chang
563,Soo-Yeon Chang,https://www.sandbox.csun.edu/faculty/sooyeon.chang
564,Tae H Chang,https://www.sandbox.csun.edu/faculty/tae.chang
565,Naomi C Chao,https://www.sandbox.csun.edu/faculty/naomi.chao
566,Grecia Chaparro,https://www.sandbox.csun.edu/faculty/grecia.chaparro
567,Armine Chaparyan,https://www.sandbox.csun.edu/faculty/armine.chaparyan
568,Gary A Chapman,https://www.sandbox.csun.edu/faculty/gary.chapman
569,James W Chapman,https://www.sandbox.csun.edu/faculty/james.chapman
570,Julius Chapman,https://www.sandbox.csun.edu/faculty/julius.chapman.998
571,Kenneth S Chapman,https://www.sandbox.csun.edu/faculty/kenneth.chapman
572,Lewis Chappelear,https://www.sandbox.csun.edu/faculty/lewis.chappelear
573,Henrietta E Charles,https://www.sandbox.csun.edu/faculty/henrietta.charles
574,Stanley Charnofsky,https://www.sandbox.csun.edu/faculty/stan.charnofsky
575,Jeffrey A Charonnat,https://www.sandbox.csun.edu/faculty/jeff.charonnat
576,Marjorie A Chase,https://www.sandbox.csun.edu/faculty/marjorie.chase
577,Ranita Chatterjee,https://www.sandbox.csun.edu/faculty/ranita.chatterjee
578,Somnath Chattopadhyay,https://www.sandbox.csun.edu/faculty/somnath.chattopadhyay
579,Lisa Chaudhari,https://www.sandbox.csun.edu/faculty/lisa.chaudhari
580,Benita G Chaum,https://www.sandbox.csun.edu/faculty/benita.chaum
581,José M. Chávez,https://www.sandbox.csun.edu/faculty/jose.chavez
582,Lucila Chavez,https://www.sandbox.csun.edu/faculty/lucila.chavez
583,Maria Chavez,https://www.sandbox.csun.edu/faculty/maria.t.chavez
584,Gabriela Chavira,https://www.sandbox.csun.edu/faculty/gabriela.chavira
585,Jolie Chea,https://www.sandbox.csun.edu/faculty/jolie.chea
586,Nancy L Cheeks,https://www.sandbox.csun.edu/faculty/nancy.l.cheeks
587,Chao Chen,https://www.sandbox.csun.edu/faculty/chao.chen
588,Debao Chen,https://www.sandbox.csun.edu/faculty/debao.chen
589,Deborah A Chen,https://www.sandbox.csun.edu/faculty/deborah.chen
590,Edith W Chen,https://www.sandbox.csun.edu/faculty/edith.chen
591,Jessica L ChenFeng,https://www.sandbox.csun.edu/faculty/jessica.chen
592,Joseph Chen,https://www.sandbox.csun.edu/faculty/joseph.chen.22
593,Keji Chen,https://www.sandbox.csun.edu/faculty/keji.chen
594,Raymond Chen,https://www.sandbox.csun.edu/faculty/raymond.chen
595,Tiffany Chen,https://www.sandbox.csun.edu/faculty/tiffany.chen
596,Tung-Shen Chen,https://www.sandbox.csun.edu/faculty/tom.chen
597,Austin Chen,https://www.sandbox.csun.edu/faculty/austin.chen
598,Elizabeth Cheney,https://www.sandbox.csun.edu/faculty/elizabeth.cheney
599,Ryan M Cheney,https://www.sandbox.csun.edu/faculty/ryan.m.cheney
600,Ivan Cheng,https://www.sandbox.csun.edu/faculty/ivan.cheng
601,Marvin Chernoff,https://www.sandbox.csun.edu/faculty/marvin.chernoff
602,Erika Chesley,https://www.sandbox.csun.edu/faculty/erika.chesley
603,Robert Chianese,https://www.sandbox.csun.edu/faculty/robert.chianese
604,Francesco Chiappelli,https://www.sandbox.csun.edu/faculty/francesco.chiappelli
605,Rebekah J Child,https://www.sandbox.csun.edu/faculty/rebekah.child
606,Christopher Childs,https://www.sandbox.csun.edu/faculty/christopher.childs
607,Joseph Chipps,https://www.sandbox.csun.edu/faculty/joseph.chipps
608,Inga Chira,https://www.sandbox.csun.edu/faculty/inga.chira
609,Hsin-hui Chiu,https://www.sandbox.csun.edu/faculty/hsinhui.chiu
610,James S Chiu,https://www.sandbox.csun.edu/faculty/james.chiu
611,Hira Cho,https://www.sandbox.csun.edu/faculty/hira.cho
612,Kristine K Cho,https://www.sandbox.csun.edu/faculty/kristine.cho
613,Na Choi,https://www.sandbox.csun.edu/faculty/na.choi
614,Sang Choi,https://www.sandbox.csun.edu/faculty/sanga.choi
615,James Chong,https://www.sandbox.csun.edu/faculty/james.chong
616,Sandra B Chong,https://www.sandbox.csun.edu/faculty/sandra.chong
617,Debi prasad Choudhary,https://www.sandbox.csun.edu/faculty/debiprasad.choudhary
618,Kwangnan Chow,https://www.sandbox.csun.edu/faculty/kwan.nan.chow
619,Carey L Christensen,https://www.sandbox.csun.edu/faculty/carey.christensen
620,Jay G. Christensen,https://www.sandbox.csun.edu/faculty/jay.christensen
621,Jon Christensen,https://www.sandbox.csun.edu/faculty/jon.christensen
622,Damian J Christian,https://www.sandbox.csun.edu/faculty/damian.christian
623,Violet Christopher,https://www.sandbox.csun.edu/faculty/violet.christopher
624,Lawrence D Chu,https://www.sandbox.csun.edu/faculty/lawrence.chu
625,Mary Chua,https://www.sandbox.csun.edu/faculty/mary.m.chua
626,Sonia Chumber,https://www.sandbox.csun.edu/faculty/sonia.chumber
627,Wade M Chumney,https://www.sandbox.csun.edu/faculty/wade.chumney
628,Stephan (Kyusuk) Chung,https://www.sandbox.csun.edu/faculty/stephan.chung
